sample,Test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier
9,10,0.2,0.2,0.26,0.06,0.9,SMM
10,10,0.2,0.2,0.2,0.0,1.0,CC
10,10,0.2,0.2,0.1,0.1,0.9,ACC
10,10,0.2,0.2,0.37,0.17,0.9,PCC
10,10,0.2,0.2,0.3,0.1,0.9,PACC
10,10,0.2,0.2,0.14,0.06,0.9,X
10,10,0.2,0.2,0.13,0.07,0.9,MAX
10,10,0.2,0.2,0.2,0.0,1.0,T50
10,10,0.2,0.2,0.23,0.03,1.0,MS
10,10,0.2,0.2,0.31,0.11,0.9,HDy
10,10,0.2,0.2,0.3,0.1,0.9,DyS
10,10,0.2,0.2,0.19,0.01,0.9,SORD
10,10,0.2,0.2,0.31,0.11,0.9,SMM
1,10,0.25,0.2,0.4,0.2,0.8,CC
1,10,0.25,0.2,0.34,0.14,0.9,ACC
1,10,0.25,0.2,0.38,0.18,0.9,PCC
1,10,0.25,0.2,0.31,0.11,0.9,PACC
1,10,0.25,0.2,0.26,0.06,0.9,X
1,10,0.25,0.2,0.25,0.05,0.9,MAX
1,10,0.25,0.2,0.2,0.0,1.0,T50
1,10,0.25,0.2,0.21,0.01,0.9,MS
1,10,0.25,0.2,0.15,0.05,0.9,HDy
1,10,0.25,0.2,0.18,0.02,0.9,DyS
1,10,0.25,0.2,0.21,0.01,1.0,SORD
1,10,0.25,0.2,0.32,0.12,0.9,SMM
2,10,0.25,0.2,0.2,0.0,0.8,CC
2,10,0.25,0.2,0.1,0.1,0.9,ACC
2,10,0.25,0.2,0.33,0.13,0.8,PCC
2,10,0.25,0.2,0.26,0.06,0.8,PACC
2,10,0.25,0.2,0.02,0.18,0.8,X
2,10,0.25,0.2,0.13,0.07,0.8,MAX
2,10,0.25,0.2,0.2,0.0,0.8,T50
2,10,0.25,0.2,0.12,0.08,0.8,MS
2,10,0.25,0.2,0.12,0.08,0.8,HDy
2,10,0.25,0.2,0.1,0.1,0.9,DyS
2,10,0.25,0.2,0.12,0.08,0.8,SORD
2,10,0.25,0.2,0.26,0.06,0.8,SMM
3,10,0.25,0.2,0.2,0.0,0.8,CC
3,10,0.25,0.2,0.1,0.1,0.9,ACC
3,10,0.25,0.2,0.28,0.08,0.8,PCC
3,10,0.25,0.2,0.2,0.0,0.8,PACC
3,10,0.25,0.2,0.14,0.06,0.9,X
3,10,0.25,0.2,0.13,0.07,0.9,MAX
3,10,0.25,0.2,0.06,0.14,0.8,MS
3,10,0.25,0.2,0.09,0.11,0.8,HDy
3,10,0.25,0.2,0.07,0.13,0.8,DyS
3,10,0.25,0.2,0.07,0.13,0.8,SORD
3,10,0.25,0.2,0.2,0.0,0.8,SMM
4,10,0.25,0.2,0.2,0.0,1.0,CC
4,10,0.25,0.2,0.1,0.1,0.9,ACC
4,10,0.25,0.2,0.24,0.04,0.9,PCC
4,10,0.25,0.2,0.14,0.06,1.0,PACC
4,10,0.25,0.2,0.14,0.06,1.0,X
4,10,0.25,0.2,0.13,0.07,1.0,MAX
4,10,0.25,0.2,0.07,0.13,0.8,HDy
4,10,0.25,0.2,0.04,0.16,0.8,DyS
4,10,0.25,0.2,0.14,0.06,1.0,SMM
5,10,0.25,0.2,0.3,0.1,0.9,CC
5,10,0.25,0.2,0.22,0.02,0.9,ACC
5,10,0.25,0.2,0.39,0.19,0.8,PCC
5,10,0.25,0.2,0.32,0.12,0.8,PACC
5,10,0.25,0.2,0.26,0.06,0.9,X
5,10,0.25,0.2,0.25,0.05,0.9,MAX
5,10,0.25,0.2,0.39,0.19,0.8,T50
5,10,0.25,0.2,0.25,0.05,0.9,MS
5,10,0.25,0.2,0.33,0.13,0.8,HDy
5,10,0.25,0.2,0.24,0.04,0.9,DyS
5,10,0.25,0.2,0.26,0.06,0.9,SORD
5,10,0.25,0.2,0.33,0.13,0.8,SMM
6,10,0.25,0.2,0.4,0.2,0.8,CC
6,10,0.25,0.2,0.34,0.14,0.8,ACC
6,10,0.25,0.2,0.42,0.22,0.8,PCC
6,10,0.25,0.2,0.36,0.16,0.8,PACC
6,10,0.25,0.2,0.38,0.18,0.8,X
6,10,0.25,0.2,0.37,0.17,0.8,MAX
6,10,0.25,0.2,0.2,0.0,0.8,T50
6,10,0.25,0.2,0.29,0.09,0.7,MS
6,10,0.25,0.2,0.26,0.06,0.7,HDy
6,10,0.25,0.2,0.32,0.12,0.8,DyS
6,10,0.25,0.2,0.3,0.1,0.7,SORD
6,10,0.25,0.2,0.38,0.18,0.8,SMM
7,10,0.25,0.2,0.2,0.0,1.0,CC
7,10,0.25,0.2,0.1,0.1,0.9,ACC
7,10,0.25,0.2,0.34,0.14,0.8,PCC
7,10,0.25,0.2,0.27,0.07,0.9,PACC
7,10,0.25,0.2,0.14,0.06,1.0,X
7,10,0.25,0.2,0.13,0.07,1.0,MAX
7,10,0.25,0.2,0.39,0.19,0.8,T50
7,10,0.25,0.2,0.18,0.02,1.0,MS
7,10,0.25,0.2,0.26,0.06,0.9,HDy
7,10,0.25,0.2,0.18,0.02,1.0,DyS
7,10,0.25,0.2,0.16,0.04,1.0,SORD
7,10,0.25,0.2,0.27,0.07,0.9,SMM
8,10,0.25,0.2,0.4,0.2,0.8,CC
8,10,0.25,0.2,0.34,0.14,0.7,ACC
8,10,0.25,0.2,0.39,0.19,0.8,PCC
8,10,0.25,0.2,0.33,0.13,0.7,PACC
8,10,0.25,0.2,0.38,0.18,0.7,X
8,10,0.25,0.2,0.37,0.17,0.7,MAX
8,10,0.25,0.2,0.39,0.19,0.8,T50
8,10,0.25,0.2,0.23,0.03,0.7,MS
8,10,0.25,0.2,0.21,0.01,0.8,HDy
8,10,0.25,0.2,0.24,0.04,0.7,DyS
8,10,0.25,0.2,0.26,0.06,0.7,SORD
8,10,0.25,0.2,0.34,0.14,0.7,SMM
9,10,0.25,0.2,0.4,0.2,0.8,CC
9,10,0.25,0.2,0.34,0.14,0.8,ACC
9,10,0.25,0.2,0.48,0.28,0.8,PCC
9,10,0.25,0.2,0.43,0.23,0.8,PACC
9,10,0.25,0.2,0.38,0.18,0.8,X
9,10,0.25,0.2,0.37,0.17,0.8,MAX
9,10,0.25,0.2,0.2,0.0,0.8,T50
9,10,0.25,0.2,0.31,0.11,0.9,MS
9,10,0.25,0.2,0.35,0.15,0.8,HDy
9,10,0.25,0.2,0.4,0.2,0.8,DyS
9,10,0.25,0.2,0.3,0.1,0.9,SORD
9,10,0.25,0.2,0.45,0.25,0.8,SMM
10,10,0.25,0.2,0.4,0.2,0.8,CC
10,10,0.25,0.2,0.34,0.14,0.9,ACC
10,10,0.25,0.2,0.35,0.15,0.9,PCC
10,10,0.25,0.2,0.28,0.08,1.0,PACC
10,10,0.25,0.2,0.26,0.06,1.0,X
10,10,0.25,0.2,0.37,0.17,0.9,MAX
10,10,0.25,0.2,0.2,0.0,1.0,T50
10,10,0.25,0.2,0.18,0.02,0.9,MS
10,10,0.25,0.2,0.35,0.15,0.9,HDy
10,10,0.25,0.2,0.31,0.11,0.9,DyS
10,10,0.25,0.2,0.18,0.02,0.9,SORD
10,10,0.25,0.2,0.29,0.09,1.0,SMM
1,10,0.3,0.3,0.6,0.3,0.7,CC
1,10,0.3,0.3,0.58,0.28,0.7,ACC
1,10,0.3,0.3,0.5,0.2,0.8,PCC
1,10,0.3,0.3,0.46,0.16,0.8,PACC
1,10,0.3,0.3,0.5,0.2,0.8,X
1,10,0.3,0.3,0.49,0.19,0.8,MAX
1,10,0.3,0.3,0.59,0.29,0.7,T50
1,10,0.3,0.3,0.47,0.17,0.8,MS
1,10,0.3,0.3,0.46,0.16,0.8,HDy
1,10,0.3,0.3,0.51,0.21,0.8,DyS
1,10,0.3,0.3,0.48,0.18,0.8,SORD
1,10,0.3,0.3,0.48,0.18,0.8,SMM
2,10,0.3,0.3,0.4,0.1,0.9,CC
2,10,0.3,0.3,0.34,0.04,0.9,ACC
2,10,0.3,0.3,0.46,0.16,0.8,PCC
2,10,0.3,0.3,0.42,0.12,0.8,PACC
2,10,0.3,0.3,0.38,0.08,0.9,X
2,10,0.3,0.3,0.37,0.07,0.9,MAX
2,10,0.3,0.3,0.39,0.09,0.9,T50
2,10,0.3,0.3,0.36,0.06,0.9,MS
2,10,0.3,0.3,0.45,0.15,0.8,HDy
2,10,0.3,0.3,0.38,0.08,0.9,DyS
2,10,0.3,0.3,0.35,0.05,0.9,SORD
2,10,0.3,0.3,0.43,0.13,0.8,SMM
3,10,0.3,0.3,0.3,0.0,0.8,CC
3,10,0.3,0.3,0.22,0.08,0.9,ACC
3,10,0.3,0.3,0.38,0.08,0.9,PCC
3,10,0.3,0.3,0.31,0.01,0.9,PACC
3,10,0.3,0.3,0.26,0.04,0.9,X
3,10,0.3,0.3,0.25,0.05,0.9,MAX
3,10,0.3,0.3,0.39,0.09,0.9,T50
3,10,0.3,0.3,0.25,0.05,0.9,MS
3,10,0.3,0.3,0.19,0.11,0.8,HDy
3,10,0.3,0.3,0.25,0.05,0.9,DyS
3,10,0.3,0.3,0.26,0.04,0.9,SORD
3,10,0.3,0.3,0.32,0.02,0.9,SMM
4,10,0.3,0.3,0.4,0.1,0.9,CC
4,10,0.3,0.3,0.34,0.04,0.8,ACC
4,10,0.3,0.3,0.49,0.19,0.9,PCC
4,10,0.3,0.3,0.45,0.15,0.9,PACC
4,10,0.3,0.3,0.38,0.08,0.8,X
4,10,0.3,0.3,0.37,0.07,0.8,MAX
4,10,0.3,0.3,0.39,0.09,0.9,T50
4,10,0.3,0.3,0.42,0.12,0.9,MS
4,10,0.3,0.3,0.45,0.15,0.9,HDy
4,10,0.3,0.3,0.44,0.14,0.9,DyS
4,10,0.3,0.3,0.42,0.12,0.9,SORD
4,10,0.3,0.3,0.46,0.16,0.9,SMM
5,10,0.3,0.3,0.2,0.1,0.9,CC
5,10,0.3,0.3,0.1,0.2,0.8,ACC
5,10,0.3,0.3,0.37,0.07,0.7,PCC
5,10,0.3,0.3,0.3,0.0,0.8,PACC
5,10,0.3,0.3,0.14,0.16,0.9,X
5,10,0.3,0.3,0.13,0.17,0.9,MAX
5,10,0.3,0.3,0.15,0.15,0.9,MS
5,10,0.3,0.3,0.15,0.15,0.9,HDy
5,10,0.3,0.3,0.1,0.2,0.8,DyS
5,10,0.3,0.3,0.15,0.15,0.9,SORD
5,10,0.3,0.3,0.31,0.01,0.8,SMM
6,10,0.3,0.3,0.4,0.1,0.9,CC
6,10,0.3,0.3,0.34,0.04,0.9,ACC
6,10,0.3,0.3,0.42,0.12,0.8,PCC
6,10,0.3,0.3,0.37,0.07,0.9,PACC
6,10,0.3,0.3,0.38,0.08,0.9,X
6,10,0.3,0.3,0.37,0.07,0.9,MAX
6,10,0.3,0.3,0.2,0.1,0.7,T50
6,10,0.3,0.3,0.29,0.01,0.7,MS
6,10,0.3,0.3,0.22,0.08,0.7,HDy
6,10,0.3,0.3,0.27,0.03,0.7,DyS
6,10,0.3,0.3,0.3,0.0,0.8,SORD
6,10,0.3,0.3,0.38,0.08,0.9,SMM
7,10,0.3,0.3,0.4,0.1,0.9,CC
7,10,0.3,0.3,0.34,0.04,0.9,ACC
7,10,0.3,0.3,0.44,0.14,0.8,PCC
7,10,0.3,0.3,0.39,0.09,0.9,PACC
7,10,0.3,0.3,0.38,0.08,0.9,X
7,10,0.3,0.3,0.37,0.07,0.9,MAX
7,10,0.3,0.3,0.39,0.09,0.9,T50
7,10,0.3,0.3,0.32,0.02,0.9,MS
7,10,0.3,0.3,0.34,0.04,0.9,HDy
7,10,0.3,0.3,0.36,0.06,0.9,DyS
7,10,0.3,0.3,0.32,0.02,0.9,SORD
7,10,0.3,0.3,0.4,0.1,0.9,SMM
8,10,0.3,0.3,0.4,0.1,0.9,CC
8,10,0.3,0.3,0.34,0.04,1.0,ACC
8,10,0.3,0.3,0.44,0.14,0.9,PCC
8,10,0.3,0.3,0.39,0.09,1.0,PACC
8,10,0.3,0.3,0.38,0.08,1.0,X
8,10,0.3,0.3,0.37,0.07,1.0,MAX
8,10,0.3,0.3,0.2,0.1,0.9,T50
8,10,0.3,0.3,0.33,0.03,1.0,MS
8,10,0.3,0.3,0.31,0.01,1.0,HDy
8,10,0.3,0.3,0.31,0.01,1.0,DyS
8,10,0.3,0.3,0.33,0.03,1.0,SORD
8,10,0.3,0.3,0.4,0.1,0.9,SMM
9,10,0.3,0.3,0.4,0.1,0.9,CC
9,10,0.3,0.3,0.34,0.04,0.9,ACC
9,10,0.3,0.3,0.43,0.13,0.8,PCC
9,10,0.3,0.3,0.37,0.07,0.9,PACC
9,10,0.3,0.3,0.38,0.08,0.9,X
9,10,0.3,0.3,0.37,0.07,0.9,MAX
9,10,0.3,0.3,0.39,0.09,0.9,T50
9,10,0.3,0.3,0.29,0.01,1.0,MS
9,10,0.3,0.3,0.29,0.01,1.0,HDy
9,10,0.3,0.3,0.29,0.01,1.0,DyS
9,10,0.3,0.3,0.3,0.0,1.0,SORD
9,10,0.3,0.3,0.38,0.08,0.9,SMM
10,10,0.3,0.3,0.4,0.1,0.9,CC
10,10,0.3,0.3,0.34,0.04,0.9,ACC
10,10,0.3,0.3,0.43,0.13,0.8,PCC
10,10,0.3,0.3,0.37,0.07,0.9,PACC
10,10,0.3,0.3,0.26,0.04,0.9,X
10,10,0.3,0.3,0.37,0.07,0.9,MAX
10,10,0.3,0.3,0.39,0.09,0.9,T50
10,10,0.3,0.3,0.3,0.0,1.0,MS
10,10,0.3,0.3,0.33,0.03,0.9,HDy
10,10,0.3,0.3,0.33,0.03,0.9,DyS
10,10,0.3,0.3,0.3,0.0,1.0,SORD
10,10,0.3,0.3,0.38,0.08,0.9,SMM
1,10,0.35,0.3,0.2,0.1,0.9,CC
1,10,0.35,0.3,0.1,0.2,0.8,ACC
1,10,0.35,0.3,0.38,0.08,0.9,PCC
1,10,0.35,0.3,0.31,0.01,0.9,PACC
1,10,0.35,0.3,0.14,0.16,0.9,X
1,10,0.35,0.3,0.13,0.17,0.9,MAX
1,10,0.35,0.3,0.39,0.09,0.9,T50
1,10,0.35,0.3,0.23,0.07,1.0,MS
1,10,0.35,0.3,0.24,0.06,1.0,HDy
1,10,0.35,0.3,0.26,0.04,1.0,DyS
1,10,0.35,0.3,0.2,0.1,0.9,SORD
1,10,0.35,0.3,0.32,0.02,0.9,SMM
2,10,0.35,0.3,0.3,0.0,1.0,CC
2,10,0.35,0.3,0.22,0.08,1.0,ACC
2,10,0.35,0.3,0.43,0.13,0.8,PCC
2,10,0.35,0.3,0.37,0.07,1.0,PACC
2,10,0.35,0.3,0.26,0.04,1.0,X
2,10,0.35,0.3,0.25,0.05,1.0,MAX
2,10,0.35,0.3,0.39,0.09,0.9,T50
2,10,0.35,0.3,0.3,0.0,1.0,MS
2,10,0.35,0.3,0.35,0.05,1.0,HDy
2,10,0.35,0.3,0.37,0.07,1.0,DyS
2,10,0.35,0.3,0.3,0.0,1.0,SORD
2,10,0.35,0.3,0.38,0.08,1.0,SMM
3,10,0.35,0.3,0.3,0.0,1.0,CC
3,10,0.35,0.3,0.22,0.08,0.9,ACC
3,10,0.35,0.3,0.39,0.09,0.9,PCC
3,10,0.35,0.3,0.33,0.03,0.9,PACC
3,10,0.35,0.3,0.26,0.04,0.9,X
3,10,0.35,0.3,0.25,0.05,0.9,MAX
3,10,0.35,0.3,0.2,0.1,0.9,T50
3,10,0.35,0.3,0.25,0.05,0.9,MS
3,10,0.35,0.3,0.2,0.1,0.9,HDy
3,10,0.35,0.3,0.22,0.08,0.9,DyS
3,10,0.35,0.3,0.26,0.04,0.9,SORD
3,10,0.35,0.3,0.34,0.04,0.9,SMM
4,10,0.35,0.3,0.5,0.2,0.6,CC
4,10,0.35,0.3,0.46,0.16,0.7,ACC
4,10,0.35,0.3,0.5,0.2,0.6,PCC
4,10,0.35,0.3,0.46,0.16,0.7,PACC
4,10,0.35,0.3,0.38,0.08,0.7,X
4,10,0.35,0.3,0.49,0.19,0.7,MAX
4,10,0.35,0.3,0.2,0.1,0.9,T50
4,10,0.35,0.3,0.43,0.13,0.7,MS
4,10,0.35,0.3,0.61,0.31,0.6,HDy
4,10,0.35,0.3,0.56,0.26,0.7,DyS
4,10,0.35,0.3,0.42,0.12,0.7,SORD
4,10,0.35,0.3,0.47,0.17,0.7,SMM
5,10,0.35,0.3,0.4,0.1,0.7,CC
5,10,0.35,0.3,0.34,0.04,0.8,ACC
5,10,0.35,0.3,0.43,0.13,0.7,PCC
5,10,0.35,0.3,0.37,0.07,0.8,PACC
5,10,0.35,0.3,0.38,0.08,0.8,X
5,10,0.35,0.3,0.37,0.07,0.8,MAX
5,10,0.35,0.3,0.39,0.09,0.7,T50
5,10,0.35,0.3,0.32,0.02,0.8,MS
5,10,0.35,0.3,0.45,0.15,0.7,HDy
5,10,0.35,0.3,0.37,0.07,0.8,DyS
5,10,0.35,0.3,0.34,0.04,0.8,SORD
5,10,0.35,0.3,0.39,0.09,0.8,SMM
6,10,0.35,0.3,0.3,0.0,1.0,CC
6,10,0.35,0.3,0.22,0.08,1.0,ACC
6,10,0.35,0.3,0.3,0.0,1.0,PCC
6,10,0.35,0.3,0.22,0.08,1.0,PACC
6,10,0.35,0.3,0.26,0.04,1.0,X
6,10,0.35,0.3,0.25,0.05,1.0,MAX
6,10,0.35,0.3,0.1,0.2,0.8,MS
6,10,0.35,0.3,0.09,0.21,0.8,HDy
6,10,0.35,0.3,0.07,0.23,0.8,DyS
6,10,0.35,0.3,0.13,0.17,0.8,SORD
6,10,0.35,0.3,0.22,0.08,1.0,SMM
7,10,0.35,0.3,0.3,0.0,0.8,CC
7,10,0.35,0.3,0.22,0.08,0.8,ACC
7,10,0.35,0.3,0.45,0.15,0.7,PCC
7,10,0.35,0.3,0.4,0.1,0.7,PACC
7,10,0.35,0.3,0.26,0.04,0.8,X
7,10,0.35,0.3,0.25,0.05,0.8,MAX
7,10,0.35,0.3,0.28,0.02,0.8,MS
7,10,0.35,0.3,0.23,0.07,0.8,HDy
7,10,0.35,0.3,0.18,0.12,0.8,DyS
7,10,0.35,0.3,0.26,0.04,0.8,SORD
7,10,0.35,0.3,0.42,0.12,0.7,SMM
8,10,0.35,0.3,0.3,0.0,1.0,CC
8,10,0.35,0.3,0.22,0.08,0.9,ACC
8,10,0.35,0.3,0.36,0.06,0.9,PCC
8,10,0.35,0.3,0.28,0.02,0.9,PACC
8,10,0.35,0.3,0.26,0.04,0.9,X
8,10,0.35,0.3,0.25,0.05,0.9,MAX
8,10,0.35,0.3,0.17,0.13,0.9,MS
8,10,0.35,0.3,0.14,0.16,0.9,HDy
8,10,0.35,0.3,0.12,0.18,0.9,DyS
8,10,0.35,0.3,0.21,0.09,0.9,SORD
8,10,0.35,0.3,0.29,0.01,1.0,SMM
9,10,0.35,0.3,0.4,0.1,0.9,CC
9,10,0.35,0.3,0.34,0.04,1.0,ACC
9,10,0.35,0.3,0.36,0.06,1.0,PCC
9,10,0.35,0.3,0.29,0.01,1.0,PACC
9,10,0.35,0.3,0.14,0.16,0.9,X
9,10,0.35,0.3,0.25,0.05,1.0,MAX
9,10,0.35,0.3,0.39,0.09,0.9,T50
9,10,0.35,0.3,0.21,0.09,1.0,MS
9,10,0.35,0.3,0.18,0.12,0.9,HDy
9,10,0.35,0.3,0.22,0.08,1.0,DyS
9,10,0.35,0.3,0.22,0.08,1.0,SORD
9,10,0.35,0.3,0.3,0.0,1.0,SMM
10,10,0.35,0.3,0.3,0.0,1.0,CC
10,10,0.35,0.3,0.22,0.08,1.0,ACC
10,10,0.35,0.3,0.29,0.01,1.0,PCC
10,10,0.35,0.3,0.21,0.09,0.9,PACC
10,10,0.35,0.3,0.26,0.04,1.0,X
10,10,0.35,0.3,0.25,0.05,1.0,MAX
10,10,0.35,0.3,0.09,0.21,0.7,HDy
10,10,0.35,0.3,0.06,0.24,0.7,DyS
10,10,0.35,0.3,0.05,0.25,0.7,SORD
10,10,0.35,0.3,0.21,0.09,0.9,SMM
1,10,0.4,0.4,0.5,0.1,0.9,CC
1,10,0.4,0.4,0.46,0.06,0.8,ACC
1,10,0.4,0.4,0.46,0.06,0.8,PCC
1,10,0.4,0.4,0.41,0.01,0.8,PACC
1,10,0.4,0.4,0.5,0.1,0.9,X
1,10,0.4,0.4,0.49,0.09,0.8,MAX
1,10,0.4,0.4,0.39,0.01,0.8,T50
1,10,0.4,0.4,0.36,0.04,0.8,MS
1,10,0.4,0.4,0.38,0.02,0.8,HDy
1,10,0.4,0.4,0.44,0.04,0.8,DyS
1,10,0.4,0.4,0.39,0.01,0.8,SORD
1,10,0.4,0.4,0.43,0.03,0.8,SMM
2,10,0.4,0.4,0.4,0.0,0.8,CC
2,10,0.4,0.4,0.34,0.06,0.8,ACC
2,10,0.4,0.4,0.42,0.02,0.8,PCC
2,10,0.4,0.4,0.36,0.04,0.8,PACC
2,10,0.4,0.4,0.26,0.14,0.9,X
2,10,0.4,0.4,0.25,0.15,0.9,MAX
2,10,0.4,0.4,0.39,0.01,0.8,T50
2,10,0.4,0.4,0.3,0.1,0.9,MS
2,10,0.4,0.4,0.19,0.21,0.8,HDy
2,10,0.4,0.4,0.19,0.21,0.8,DyS
2,10,0.4,0.4,0.31,0.09,0.8,SORD
2,10,0.4,0.4,0.37,0.03,0.8,SMM
3,10,0.4,0.4,0.5,0.1,0.9,CC
3,10,0.4,0.4,0.46,0.06,0.9,ACC
3,10,0.4,0.4,0.49,0.09,0.9,PCC
3,10,0.4,0.4,0.44,0.04,0.9,PACC
3,10,0.4,0.4,0.5,0.1,0.9,X
3,10,0.4,0.4,0.49,0.09,0.9,MAX
3,10,0.4,0.4,0.39,0.01,1.0,T50
3,10,0.4,0.4,0.41,0.01,0.9,MS
3,10,0.4,0.4,0.52,0.12,0.8,HDy
3,10,0.4,0.4,0.55,0.15,0.8,DyS
3,10,0.4,0.4,0.42,0.02,0.9,SORD
3,10,0.4,0.4,0.46,0.06,0.9,SMM
4,10,0.4,0.4,0.2,0.2,0.8,CC
4,10,0.4,0.4,0.1,0.3,0.7,ACC
4,10,0.4,0.4,0.31,0.09,0.8,PCC
4,10,0.4,0.4,0.23,0.17,0.9,PACC
4,10,0.4,0.4,0.14,0.26,0.8,X
4,10,0.4,0.4,0.13,0.27,0.8,MAX
4,10,0.4,0.4,0.2,0.2,0.8,T50
4,10,0.4,0.4,0.13,0.27,0.8,MS
4,10,0.4,0.4,0.2,0.2,0.8,HDy
4,10,0.4,0.4,0.2,0.2,0.8,DyS
4,10,0.4,0.4,0.14,0.26,0.8,SORD
4,10,0.4,0.4,0.23,0.17,0.9,SMM
5,10,0.4,0.4,0.5,0.1,0.9,CC
5,10,0.4,0.4,0.46,0.06,0.9,ACC
5,10,0.4,0.4,0.52,0.12,0.8,PCC
5,10,0.4,0.4,0.48,0.08,0.9,PACC
5,10,0.4,0.4,0.5,0.1,0.9,X
5,10,0.4,0.4,0.49,0.09,0.9,MAX
5,10,0.4,0.4,0.39,0.01,1.0,T50
5,10,0.4,0.4,0.46,0.06,0.9,MS
5,10,0.4,0.4,0.66,0.26,0.8,HDy
5,10,0.4,0.4,0.64,0.24,0.8,DyS
5,10,0.4,0.4,0.45,0.05,0.9,SORD
5,10,0.4,0.4,0.5,0.1,0.9,SMM
6,10,0.4,0.4,0.3,0.1,0.9,CC
6,10,0.4,0.4,0.22,0.18,0.9,ACC
6,10,0.4,0.4,0.46,0.06,0.7,PCC
6,10,0.4,0.4,0.4,0.0,0.8,PACC
6,10,0.4,0.4,0.26,0.14,0.9,X
6,10,0.4,0.4,0.25,0.15,0.9,MAX
6,10,0.4,0.4,0.59,0.19,0.7,T50
6,10,0.4,0.4,0.35,0.05,0.8,MS
6,10,0.4,0.4,0.57,0.17,0.7,HDy
6,10,0.4,0.4,0.51,0.11,0.7,DyS
6,10,0.4,0.4,0.32,0.08,0.8,SORD
6,10,0.4,0.4,0.42,0.02,0.7,SMM
7,10,0.4,0.4,0.4,0.0,1.0,CC
7,10,0.4,0.4,0.34,0.06,1.0,ACC
7,10,0.4,0.4,0.48,0.08,0.9,PCC
7,10,0.4,0.4,0.43,0.03,0.9,PACC
7,10,0.4,0.4,0.38,0.02,1.0,X
7,10,0.4,0.4,0.37,0.03,1.0,MAX
7,10,0.4,0.4,0.59,0.19,0.9,T50
7,10,0.4,0.4,0.41,0.01,1.0,MS
7,10,0.4,0.4,0.45,0.05,0.9,HDy
7,10,0.4,0.4,0.42,0.02,0.9,DyS
7,10,0.4,0.4,0.41,0.01,0.9,SORD
7,10,0.4,0.4,0.44,0.04,0.9,SMM
8,10,0.4,0.4,0.5,0.1,0.9,CC
8,10,0.4,0.4,0.46,0.06,1.0,ACC
8,10,0.4,0.4,0.56,0.16,0.8,PCC
8,10,0.4,0.4,0.54,0.14,0.8,PACC
8,10,0.4,0.4,0.38,0.02,1.0,X
8,10,0.4,0.4,0.37,0.03,1.0,MAX
8,10,0.4,0.4,0.59,0.19,0.8,T50
8,10,0.4,0.4,0.57,0.17,0.8,MS
8,10,0.4,0.4,0.75,0.35,0.6,HDy
8,10,0.4,0.4,0.71,0.31,0.7,DyS
8,10,0.4,0.4,0.49,0.09,1.0,SORD
8,10,0.4,0.4,0.56,0.16,0.8,SMM
9,10,0.4,0.4,0.4,0.0,0.8,CC
9,10,0.4,0.4,0.34,0.06,0.9,ACC
9,10,0.4,0.4,0.49,0.09,0.9,PCC
9,10,0.4,0.4,0.44,0.04,0.9,PACC
9,10,0.4,0.4,0.26,0.14,0.8,X
9,10,0.4,0.4,0.25,0.15,0.8,MAX
9,10,0.4,0.4,0.39,0.01,0.8,T50
9,10,0.4,0.4,0.42,0.02,0.9,MS
9,10,0.4,0.4,0.36,0.04,0.9,HDy
9,10,0.4,0.4,0.34,0.06,0.9,DyS
9,10,0.4,0.4,0.4,0.0,0.8,SORD
9,10,0.4,0.4,0.46,0.06,0.9,SMM
10,10,0.4,0.4,0.5,0.1,0.9,CC
10,10,0.4,0.4,0.46,0.06,0.8,ACC
10,10,0.4,0.4,0.48,0.08,0.8,PCC
10,10,0.4,0.4,0.43,0.03,0.8,PACC
10,10,0.4,0.4,0.5,0.1,0.9,X
10,10,0.4,0.4,0.49,0.09,0.8,MAX
10,10,0.4,0.4,0.36,0.04,0.9,MS
10,10,0.4,0.4,0.44,0.04,0.8,HDy
10,10,0.4,0.4,0.44,0.04,0.8,DyS
10,10,0.4,0.4,0.36,0.04,0.9,SORD
10,10,0.4,0.4,0.45,0.05,0.8,SMM
1,10,0.45,0.4,0.4,0.0,1.0,CC
1,10,0.45,0.4,0.34,0.06,0.9,ACC
1,10,0.45,0.4,0.52,0.12,0.8,PCC
1,10,0.45,0.4,0.48,0.08,0.9,PACC
1,10,0.45,0.4,0.38,0.02,0.9,X
1,10,0.45,0.4,0.37,0.03,0.9,MAX
1,10,0.45,0.4,0.59,0.19,0.8,T50
1,10,0.45,0.4,0.46,0.06,0.9,MS
1,10,0.45,0.4,0.47,0.07,0.9,HDy
1,10,0.45,0.4,0.48,0.08,0.9,DyS
1,10,0.45,0.4,0.44,0.04,0.9,SORD
1,10,0.45,0.4,0.5,0.1,0.9,SMM
2,10,0.45,0.4,0.5,0.1,0.9,CC
2,10,0.45,0.4,0.46,0.06,1.0,ACC
2,10,0.45,0.4,0.48,0.08,1.0,PCC
2,10,0.45,0.4,0.43,0.03,1.0,PACC
2,10,0.45,0.4,0.5,0.1,0.9,X
2,10,0.45,0.4,0.49,0.09,1.0,MAX
2,10,0.45,0.4,0.39,0.01,1.0,T50
2,10,0.45,0.4,0.39,0.01,1.0,MS
2,10,0.45,0.4,0.4,0.0,1.0,HDy
2,10,0.45,0.4,0.37,0.03,1.0,DyS
2,10,0.45,0.4,0.41,0.01,1.0,SORD
